,Static,Stop-Loss / Take-Profit,Monthly Rebalance,ML Portfolio
2021-06-15,5144.15749766816,5144.157497668159,,
2021-06-16,5121.730268399657,5121.730268399656,,
2021-06-17,5074.425111867249,5074.425111867247,,
2021-06-18,4966.410831777653,4966.410831777651,,
2021-06-19,4966.410831777653,4966.410831777651,,
2021-06-20,4966.410831777653,4966.410831777651,,
2021-06-21,5046.754271013867,5046.754271013865,,
2021-06-22,5056.021117670657,5056.021117670656,,
2021-06-23,5051.364932408531,5051.36493240853,,
2021-06-24,5095.718903844327,5095.718903844325,,
2021-06-25,5089.84771109964,5089.847711099638,,
2021-06-26,5089.84771109964,5089.847711099638,,
2021-06-27,5089.84771109964,5089.847711099638,,
2021-06-28,5095.383159392239,5095.383159392236,,
2021-06-29,5105.981585740561,5105.981585740558,,
2021-06-30,5119.633442996934,5119.633442996931,,
2021-07-01,5147.310685992334,5147.310685992331,,
2021-07-02,5172.116627126867,5172.116627126864,,
2021-07-03,5172.116627126867,5172.116627126864,,
2021-07-04,5172.116627126867,5172.116627126864,,
2021-07-05,5172.116627126867,5172.116627126864,,
2021-07-06,5139.407292147923,5139.40729214792,,
2021-07-07,5162.88271476138,5162.882714761377,,
2021-07-08,5090.036721200515,5090.036721200512,,
2021-07-09,5164.297214262246,5164.297214262242,,
2021-07-10,5164.297214262246,5164.297214262242,,
2021-07-11,5164.297214262246,5164.297214262242,,
2021-07-12,5168.51064274428,5168.510642744275,5000.0,
2021-07-13,5141.619632394297,5141.619632394292,5016.779988821773,
2021-07-14,5152.610738186721,5152.610738186717,5033.402769330946,
2021-07-15,5141.382306198448,5141.382306198443,5023.289673552568,
2021-07-16,5098.080287951675,5098.080287951671,4999.977789968081,
2021-07-17,5098.080287951675,5098.080287951671,4999.977789968081,
2021-07-18,5098.080287951675,5098.080287951671,4999.977789968081,
2021-07-19,4996.260489722193,4996.260489722188,4936.974136841417,
2021-07-20,5078.926889715629,5078.926889715624,4994.968326555284,
2021-07-21,5123.793619158788,5123.793619158782,5017.005257596409,
